video_id,view_count,like_count,dislike_count,comment_count,likes_rate,comments_rate,q_score,num_unique_users_liked_comments,duration,day_updoad,month_upload,year_upload,title,title_length,transcript,transcript_length,channel_id,level_channel,category_channel,label,upload_date_by_month
TH4cAnebZwc,1533,13,1,2,8.480104371,1.304631442,0.8,0.0,13.8,1,6,2020,"Bao Ăn, Bao Đổi Tại Cửa Hàng Sầu Riêng Trên Xe Tải, Dân Ùn Ùn Ăn Thử Mới Mua",19,Hi xin chào các bạn Rất vui được gặp lại các bạn trong clip tiếp theo của mình có đi ngang đường Phạm Văn Đồng quận Thủ Đức cơ bạn thì mình tình cờ thấy một cái xe tải chở đầy ắp sầu riêng luôn ở đây là chê bai số mạng lại các bạn các bạn này là một xe tải chở cả trắng với sầu riêng tại vườn này có cái biển là sầu riêng vườn nhà giống cây đảm bảo hồ trăm phần trăm bao Anh nhớ bạn bảo hành một bể mồm luôn nè thì đây là hai anh nói này có hay lắm bán sầu riêng người đó bạn ạ Ừ anh đang rất là bận rồi cho bán cho khách đi ừ Ừ anh nhiều xe sầu riêng này là khoảng,137.0,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Medium engagement,2020-06-01
zhNKqG8ZrfY,539,11,1,3,20.40816327,7.421150278,0.7692307690000001,0.0,15.233333333333333,31,5,2020,"Đổ Xô Đi Sắm Đồ Ở ""Siêu Thị"" Bãi Rác Độc Đáo Nhất SG, Món Hàng Nào Cũng Có",19,à à Anh Hoàng ơi đây là khu chợ rất là đặt phê này có chợ nằm ngoài đường và buôn bán đủ các nhu yếu phẩm cho cuộc sống nữa anh gia đình các đồ dùng sau do ra là Tha hồ bơi ngoài giá này không biết như thế nào để lát mình thử móng mình đó là thử ngay rất lạ luôn buôn bán ra ngoài một cái khu đất trống rồi trong vai là toàn là đầu mối Không có ghế ngồi không có bạn ạ Ừ tao ngồi á Ừ chiều nay tha hồ lửa ừ ừ,102.0,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2020-05-01
a7p51yDbnZM,177,6,2,2,33.89830508,16.94915254,0.444444444,0.0,13.283333333333331,31,5,2020,Cận Cảnh Phố Đại Gia Mới Xuất Hiện Với Hàng Nghìn Biệt Thự Y Chang Nhau,16,Hi xin chào các bạn Rất vui được gặp lại các bạn trong clip tiếp theo của mình có đi ngang một cái khu phố rất là đặc biệt đây là khu phố mới nổi ở câu 1 Gò Vấp bạn hay là cô bố ông thật vui các tòa nhà nằm San sát nhau và tai tai đeo một kiểu đó bạn thì mình đang đi đường vẫn chạy Hoàn thấy rất là lạ rất là đẹp lắm để mình vào bên trong khám phá người đưa Xem các bạn xem trong Ai có gì hết các bạn Đây đây đây là những cái khu Nhà mới xây toàn là biệt thự người dân ở không nhận lại ạ em vào trong này không có khác gì à,129.0,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2020-05-01
f0sDLlZ6y7c,2342,13,3,8,5.550811272000001,3.41588386,0.588235294,0.0,18.98333333333333,27,5,2020,"Lạ Lùng Vườn Nho ""Bê Tông"" Trĩu Quả Của Lão Nông Giữa Sài Gòn, Có Tiền Cũng K0 Dễ Mua",20,Hi xin chào các bạn Rất vui được gặp lại bạn trong clip tiếp theo của mình thì hôm nay mình sẽ giới thiệu cho bạn một cái vườn nho rất là đặc biệt mà còn nho này nằm trong một cái khuôn viên trong một ngôi nhà ở Sài Gòn nha bạn nằm ở nhà phố luôn rất là việc luôn ai giờ bạn đây là vườn nho của của chú Trường mình ở 60 tuổi thì có độ chính nữa bạn thì về cái thằng video cho bạn xem cho những nhân bếp dưới đây với đường vô rất là khó khăn mà Thì ông ở nó tận dụng nghe giống nho Phan Rang nơi phận mà là một lần đi du lịch Phan Rang thì mày sẽ,130.0,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2020-05-01
ZIXl3vbDbZs,2114,14,4,5,6.622516556,2.8382213810000003,0.526315789,0.0,22.33333333333333,26,5,2020,"Xe ổi luộc, trái cây độc lạ, muối xào nổi tiếng thế giới của chị Nhi vào một chiều mưa ở Sài Gòn",23,Ôi trời ơi Bây giờ đang ở trong trời mưa to gió lớn đi qua cái chỗ cầu Tiền tệ thì thấy chị Nhi vẫn đang còn bán trái cây ở đây nên ghé vào đấy và chia sẻ cho quí vị cũng sẽ nhớ lưu huỳnh đường Tôn Thất Thuyết ở ngay dưới da cầu Kênh Tẻ nha bố mày ơi còn một cái là nhiều nè  Bây giờ chị nghĩ có bán được nhiều hơn chị Nhi nhà đợt trước mình có chiếc xe tay ga một tình yêu thú vị các em có gì cũng nhớ tại xe tải gây cuộc tình nghi rất nổi tiếng ở khu vực phòng tư vấn có gì ơi,119.0,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-05-01
DFaDFj3mlYM,12963,81,5,5,6.248553576,0.385713184,0.8735632179999999,0.0,23.3,25,5,2020,"Mua sầu riêng không nhúng thuốc, hạt lép cơm vàng, hãy đến đường sầu riêng ở Sài Gòn",18,ừ ừ a cho nuôi hôm nay đi qua đây con đường Tôn Thất Thuyết như cái gì thì ở đây chó bán rất nhiều cầu riêng và trái cây miền Tây mang lên chứ ở đây là ngay có 180 độ dốc của phường 4 quận tư thôi người nhé bán măng cụt sầu riêng à ở phía trước kia là tàu cánh tay hay ở bên nhưng cớ sao trời nhà nho sầu riêng ngon Nó việc này là ba ngon bà bầu ta Cái đợt độ và nó không lên giá à Hôm đó,97.0,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Medium engagement,2020-05-01
avPtIERKfKU,1200,9,2,3,7.5,3.333333333,0.583333333,0.0,20.316666666666663,13,4,2020,"Phá lấu Sang Trọng ở chợ Xóm Củi, bán hàng chục món đã 20 năm, sành ăn có biết",19,Xin giới thiệu với quý vị một cái xe hơn 20 năm ở cái chợ Song Phú huyện Phú Bình hôm nay đi qua đây và phải đi xe và lầu rất là Đạt thì ghé vào giới thiệu cho cứ gì để chúng xem công thức cái món xa lâu rất là đặc biệt này vào người thì cái còn phải lâu nay chị có bán nó mang về thôi nhau vui việc là con chào cô ạ Nhưng mà phải lâu Đây là hơn 20 năm nữa không cho nên mặc bạn những cái món đi hát quá mà nhà số link game hả Giờ chúng nó to gà mình đang làm món gì hả Con sắp mỗi kiến với mình còn nhiều cái món rất là là và là quên tổng kết này nên có bao,139.0,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-04-01
oEchzewcAiw,230,8,1,2,34.782608700000004,13.04347826,0.7,0.0,14.95,30,4,2020,Đột nhập khu vườn kỳ lạ có 100 loại rau ăn lá chữa bệnh độc nhất miền Tây | Viet Nam Food Stories,23,see More khi mở mùi mùi phòng Võ Văn Chi cây này ở dưới quê ngày xưa đã dùng cái sợ thịt trâu nước cốt dừa là nó là đã Nhưng cái món ruột của nhà quê cái lỗ này lên lá nó nhiều một cái nó nhỏ nhưng mình cũng là dự đám Bụi anh nói này chuông anh ăn với lẩu rồi hả chú chua đèn thường à Xin chào toàn thân được có gì thuốc làm trà uống được lá non này ăn sống và hầm thịt à Còn lá khô có thể nóng nước Thanh nói,100.0,UCzLVNkU53hlIwUA1jspiOug,Low,Travel and events,Low engagement,2020-04-01
NgOg5tdAlgk,8892,81,2,15,9.109311741,1.79937022,0.94047619,0.0,13.983333333333333,24,5,2020,Cận Cảnh Ga Ngầm Ba Son Và Bữa Cơm Đặc Biệt Dưới Lòng Đất Của Công Nhân Tuyến Metro,19,,,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Medium engagement,2020-05-01
Z1PemG0p6j4,6300,150,4,31,23.80952381,4.920634921,0.941935484,0.0,11.1,23,1,2020,237 | Chợ hoa xuân của thành phố rạch giá,10,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-01-01
hjoXJzbxGIM,358,10,2,2,27.93296089,5.586592179,0.615384615,0.0,13.633333333333333,20,1,2020,"Xe Ba Gác Bán Trái Cây Đường Phố Độc Nhất Vô Nhị Ở Sài Gòn, Phát Wifi, Hát Bolero",19,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
1cNT1YgX97I,13001,146,8,35,11.22990539,2.692100608,0.890322581,0.0,19.816666666666663,30,10,2019,EM GÁI TÀY CỰC XINH LÀM MÓN GÀ ĐẮP ĐẤT VEN HỒ THÁC BÀ ( Phần 1 ),18,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2019-10-01
CxzJO7Ib8OE,1368,10,2,1,7.30994152,1.461988304,0.615384615,0.0,18.383333333333333,23,10,2019,"Street Food - The Secret Of Saigon Bread, The Best In The World",13,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
EdYdQ11FrFI,20871,209,11,17,10.01389488,0.8624407070000001,0.895927602,0.0,16.666666666666668,25,10,2019,143 | Thả lưới cá mè vinh mùa nước nổi | Fishing,12,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
Nv2Rd0YQ80A,692,6,1,4,8.670520231,5.780346821,0.625,0.0,15.633333333333333,25,10,2019,Street Food - Grilled Beef On A Piece Of Cast Iron Served With Pate And Peach Egg,17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
yuI7ETuDub8,749,6,1,8,8.010680908,10.68090788,0.625,0.0,14.333333333333336,26,10,2019,"Street Food - Make 10 Pancakes With Shrimp, Meat Very Quickly By Hand In Saigon",15,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
VbrketsMxmM,1254,6,1,2,4.784688995,1.5948963319999998,0.625,0.0,14.683333333333335,27,10,2019,Street Food - The Skill Of Making Korean Cheese Sausages Is Super Fast And Delicious,15,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
nnxnluFDLIE,1077,6,1,8,5.571030641,8.356545961,0.625,0.0,21.433333333333334,28,10,2019,"Street Food - Fruit Ninja Of Street, Young Mango With Super Spicy Chili Salt",14,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
AhRo4Ph4NOQ,200,7,1,1,35.0,5.0,0.666666667,0.0,16.016666666666666,3,6,2020,"Cận Cảnh Làm Sương Sa Bình Định Chính Hiệu Siêu Lạ, Kỳ Công Đến Không Ngờ",16,anh này Chị nói là mình làm cái gì à Chó rồi nha Mày cắn rồi đi em nhiều con nọ mình chặt nhiều quá nó mới chán như thế sao Mày nấu được ở đây để sao đâu nước sâu á có nước thì sau sau một cái mình cho một quả chanh nha bao nhiêu nước này tao mượn ít đó nha Mà lấy,66.0,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2020-06-01
s5zjBRnZqmc,17934,149,11,49,8.308241329,2.7880004460000003,0.857142857,0.0,22.78333333333333,28,10,2019,LỄ CẤP SẮC 12 ĐÈN CỦA NGƯỜI DAO TRẮNG 60 MÂM CỖ ( Phần 2 hết ),17,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2019-10-01
GjBMp6Z0pr4,41539,141,28,13,3.3944004430000003,0.337032668,0.664705882,0.0,26.93333333333333,29,10,2019,"Street Food - Pork Boneless, Pork Belly ... Rolls Of Herbs, Roasted Crispy",13,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
kjLzGTuvdhM,6818,98,4,29,14.37371663,4.253446759,0.912621359,0.0,24.68333333333333,30,10,2019,EM GÁI TÀY CỰC XINH LÀM MÓN GÀ ĐẮP ĐẤT VEN HỒ THÁC BÀ ( Phần 2 hêts ),19,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2019-10-01
yitn9N1AIQA,21076,196,19,17,9.299677358,0.806604669,0.819444444,0.0,18.5,15,10,2019,133 | Thăm dớn nhỏ dính cá ếch lươn rắn đủ loại | Fishing,14,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
_u4P365N3ZE,3084,16,6,5,5.188067445,1.6212710769999998,0.434782609,0.0,43.38333333333333,31,10,2019,"Street Food - Two Elderly People Make Pancakes, Adopt An Abandoned Child In Saigon",14,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
w2yUQ4-L-O8,120,2,1,0,16.66666667,8.333333332999999,0.25,0.0,13.833333333333336,31,10,2019,"Cây đàn MA và hành trình đến ITALYA ""hấp hồn"" | Wow let's go",14,,,UCZ92wDKMdQaWKzfqoYhJxjQ,Low,Travel and events,Low engagement,2019-10-01
xr9PecuNLgU,1401,12,2,5,8.565310493,4.282655246,0.666666667,0.0,17.233333333333334,3,11,2019,"Street Food - Boiled Intestines, Dipping Vietnamese Fish Sauce",9,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-11-01
b-aBab6eKO8,790,6,5,7,7.594936709,8.860759494,0.083333333,0.0,15.35,5,11,2019,Street Food - Making Sliced Bread Extremely Fast Like A Machine,11,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-11-01
rTCEBSuR_Vs,20280,236,10,14,11.63708087,0.73964497,0.914979757,0.0,18.58333333333333,5,11,2019,155 | bắt chuột đồng kiểu này mới sướng | Catch the mouse,13,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-11-01
6DHimF7dHiY,953,8,2,0,8.394543547,1.049317943,0.545454545,0.0,29.15,6,11,2019,"Street Food - Quitting As Director, German Men Make Traditional Sausages Sold In Vietnam",14,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-11-01
_Y9pDqyolOc,34351,244,14,76,7.103141102,2.212453786,0.888030888,0.0,19.883333333333333,7,11,2019,"THƯỞNG THỨC CHÈ SUỐI GIÀNG ""VUA CÁC LOẠI TRÀ""  CÙNG EM GÁI CỰC KỲ NÓNG BỎNG | 80t/1kg Chè Suối giàng",22,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2019-11-01
u9hFKNOzp1M,1070,10,2,0,9.345794393,0.934579439,0.615384615,0.0,18.283333333333328,7,11,2019,"Fried Crab Claws Recipe, Mini Crab With Butter And Tamarind",10,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-11-01
DC9PltQO4o0,57524,536,28,65,9.317849941,1.129963146,0.8991150440000001,0.0,26.98333333333333,8,11,2019,158 | Thả câu bằng chai nhựa mùa nước nổi P1 | Fishing,13,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-11-01
Y6PdYj1E-8Q,23149,172,14,20,7.4301265710000015,0.907166616,0.844919786,0.0,21.33333333333333,20,10,2019,138 | Ra biển thăm câu kiều cùng anh tám | Fishing,12,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
EoDPoyhY4ng,98614,581,50,69,5.891658385,0.699697812,0.8401898729999999,0.0,20.383333333333333,11,10,2019,128 | Chạy vỏ lên ruộng giăng câu mùa nước lũ P2 | Fishing,14,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
2QDahAb8gsU,633,5,1,7,7.898894155,11.05845182,0.571428571,0.0,13.583333333333336,9,11,2019,Crispy Rice Sheet With Caramelized Fish Sauce,7,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-11-01
uikIQbJ3vaE,42041,319,25,29,7.587830927000001,0.713589115,0.852173913,0.0,15.616666666666667,21,9,2019,108 | Thả câu cá vồ trên sông | Fishing,10,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
YAeKwhfFl9k,112896,640,52,59,5.66893424,0.531462585,0.848484848,0.0,22.03333333333333,10,9,2019,95 | Thả câu cá vồ bằng chai nhựa | Fishing,11,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
Gf-Hpe8PN2g,41825,231,22,32,5.523012552000001,0.789001793,0.8228346459999999,0.0,27.816666666666663,11,9,2019,96 | Cắm câu ếch bằng mồi cá chạch | sentence frog,12,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
hOxNwlYpk5k,55310,444,20,72,8.027481468,1.301753752,0.911827957,0.0,18.4,12,9,2019,97 | đặt xà di dính cá rô đồng thấy mê | Fishing,13,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
SGY0bNW5GLE,914,6,1,2,6.564551422,3.282275711,0.625,0.0,12.6,13,9,2019,"The way the boy makes Thai ice cream rolls, earning millions every day in Cambodia Market, Saigon",17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-09-01
dsJORkawRj8,30940,261,13,32,8.435681965,1.034259858,0.901818182,0.0,18.95,13,9,2019,99 | Thả câu cá trê bằng chai nhựa P2| Fishing,11,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
HnMWXdmsE1Q,2821,12,2,2,4.253810705,1.063452676,0.666666667,0.0,18.066666666666663,16,9,2019,"40 years of selling Rice Vermicelli, Crab Paste Vermicelli Soup in Saigon",12,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-09-01
li6VpKC6pik,1065,8,2,0,7.511737088999999,0.938967136,0.545454545,0.0,13.483333333333333,17,9,2019,Great skill of her sister making Doraemon donuts on the sidewalk of Saigon,13,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-09-01
q_TDmExllGs,1977,13,1,3,6.575619626,1.517450683,0.8,0.0,25.08333333333333,19,9,2019,"Exotic dish, 20 kinds of organs, pork, duck ... cooked with Chinese herbs - Saigon food",16,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Medium engagement,2019-09-01
cU2IEgYdISQ,26240,229,12,27,8.727134146000001,1.028963415,0.896694215,0.0,19.866666666666667,22,9,2019,109 | Giăng câu trên ruộng mùa nước lũ P1 | Fishing,12,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
PvUho7vImus,43612,443,18,40,10.15775475,0.940108227,0.91991342,0.0,16.883333333333333,9,10,2019,126 | Đặt xà di mùa nước nổi dính cá rô thấy ham | Fishing,15,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
4ExQady_J7w,4515,16,2,12,3.543743079,2.657807309,0.736842105,0.0,17.683333333333334,23,9,2019,"37 year old grandmother cooked beef tripe, beef kidney ... with coconut water on sidewalk Vietnam",16,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-09-01
6eaMLqB_B_Y,1253,13,1,2,10.37509976,1.596169194,0.8,0.0,22.15,25,9,2019,Street Food -How The Man Created The Black Sesame Soup Recipe Peanuts Customers Have To Queue To Buy,18,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Medium engagement,2019-09-01
shRgNauBbTo,1438,9,1,2,6.258692629,2.086230876,0.727272727,0.0,20.4,27,9,2019,Vietnamese Street food - Glazed Grilled Bananas With Salt,9,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-09-01
xtArAQVLtrg,23708,215,19,27,9.068668804,1.181035937,0.834042553,0.0,15.733333333333333,28,9,2019,115 | Đi thả câu lươn theo mương lục bình | eel,12,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-09-01
fxv-JGgQGOc,1744,14,2,2,8.027522936,1.720183486,0.705882353,0.0,24.4,29,9,2019,Close up of the process of making the largest giant loaf of roasted pork bread in Saigon,17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-09-01
qwi-2rFfUKk,57899,422,35,34,7.2885542060000015,0.6045009410000001,0.844978166,0.0,23.65,1,10,2019,118 | Thả câu chai bằng mồi này là hết ý P1 | Fishing,14,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
ywkaBz64_r0,2014,14,1,5,6.951340616,2.979145978,0.8125,0.0,13.233333333333333,2,10,2019,Vietnam Food - Juice Juice Skill In Saigon,8,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Medium engagement,2019-10-01
0ryOXPeoIA8,26764,210,9,29,7.846360783,1.120908683,0.913636364,0.0,18.216666666666665,6,10,2019,123 | Làm mồi đi cắm câu ếch sau vườn P2 | Frog verses,14,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-10-01
lRJTIrVnmAs,1337,8,2,3,5.9835452510000025,2.243829469,0.545454545,0.0,16.633333333333333,8,10,2019,How To Prepare Giant Sandworm Porridge - Vietnam Street Food,10,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-10-01
pXjqzTbra5M,5861,34,6,4,5.80105784,0.682477393,0.682926829,0.0,36.38333333333333,8,11,2019,"Street food - Master Cuts Roast Pork, Hundreds Of Pieces Evenly, Without Breaking The Skin",15,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-11-01
Z83dO1JYQME,6461,25,1,6,3.869370067,0.928648816,0.8888888890000001,0.0,11.666666666666664,20,1,2020,"Hết Hồn Nho Kiểng Ninh Thuận Chưng Tết Siêu Độc Lạ, 8 Triệu Đồng 1 Chậu",16,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Medium engagement,2020-01-01
1Ly6wBJZLZY,2950,8,2,3,2.711864407,1.355932203,0.545454545,0.0,10.433333333333334,4,1,2020,"Tài xế GrabCar vứt bỏ xe, chạy đi ""giải quyết nổi buồn"" khi bị thổi nồng độ cồn",18,,,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2020-01-01
qWGVfa2UTBA,5649,39,4,8,6.903876792,1.416179855,0.795454545,0.0,32.95,14,12,2019,"Bí Quyết Làm Bánh Mì Tư Lẹ Khiến Vợ Chồng Trấn Thành, Hari Won Mê Mệt",16,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-12-01
kuNrdpAusR0,2415,18,2,2,7.453416149,0.82815735,0.761904762,0.0,20.6,21,12,2019,"Sợ Tạo Nghiệp, Cô Móm Bán Ốc Hấp Sả Keo Nước Mắm Siêu Hài Chuyển Nghề Sang Bán Xôi, Gỏi Đu Đủ",22,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-12-01
hAO0UiNdKQA,69,2,1,0,28.98550725,14.49275362,0.25,0.0,12.233333333333333,26,12,2019,"Khám phá vườn thú hoang dã Safari (P1): Chúa sơn lâm biểu diễn leo cây, ngài sư tử tắm nắng",20,,,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2019-12-01
0ttwpEPRHug,36785,470,29,41,12.77694713,1.141769743,0.882,0.0,23.75,28,12,2019,211 | Giăng câu miễn bằng mồi dế P1 | Fishing,11,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-12-01
jYse-RAqjlU,991,9,4,3,9.081735621,4.036326942,0.357142857,0.0,34.016666666666666,31,12,2019,"Hủ Tiếu Mì Hồng Bò Viên Với Món MỰC TÀU Kỳ Lạ, Bí Quyết Gia Truyền Dưới Nồi Nước Lẩu",20,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-12-01
lGzCnmkRU8k,267,6,1,3,22.47191011,11.23595506,0.625,0.0,24.5,1,1,2020,Sau 4 Lần Đi Tìm Đã Trao Duyên Thành Công Cho Cụ Ông Đẩy Xe Nuôi Chó,17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
5r1XgLnqfWM,2337,9,4,4,3.851091142,2.139495079,0.357142857,0.0,16.366666666666667,2,1,2020,"Trà Sữa PHƯỢNG HOÀNG, Cực Kỳ Sang Chảnh, Chỉ Được Mua 2 Ly, Khách Xếp Hàng Kín Đường",18,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
MuFkb6UnlD4,2440,11,2,3,4.508196721,1.6393442619999998,0.642857143,0.0,17.416666666666668,3,1,2020,"Khu Chợ Mà Tôm Hùm, Cá Mú... Hải Sản VIP Bày Bán Như Khoai Lang, Rau Muống",17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
pbzjk-r3sD8,605,3,2,3,4.958677686000001,4.958677686000001,0.166666667,0.0,22.73333333333333,4,1,2020,"Hiền Béo Tôm Càng 29K, Bí Quyết Nồi Lẩu Cá Khô, Trứng Luộc Đặc Biệt Nhất Sài Gòn",18,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
_Z2z0SxxKp8,25271,329,9,43,13.01887539,1.741126192,0.943952802,0.0,17.4,12,12,2019,196 | Đi ra sông thả lưới cá mè vinh | Fishing,12,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-12-01
VnKUjchzsDw,472,4,2,2,8.474576271,4.237288136,0.285714286,0.0,36.766666666666666,5,1,2020,"Quán Tùm Lum Món, Đặc Biệt Vinh Dự Cái Miệng Với Cơm Chiên Phá Lấu Bạch Tuộc",17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
iQQkodARRKc,1109,8,2,3,7.213706041,2.7051397660000003,0.545454545,0.0,20.98333333333333,9,1,2020,Huấn Hoa Hồng Cùng Hàng Chục Hiệp Sĩ Đường Phố Nói Gì Với Chú Minh Cô Đơn,17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
MjKKDNzclqM,401,5,2,2,12.46882793,7.481296757999999,0.375,0.0,23.73333333333333,11,1,2020,Bà Sáu Lãng Tai 40 Năm Bán Trái Quách Kỳ Lạ Mơ Chiếc Xe Đẩy Ngày Giáp Tết,18,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
UjRo5yNlyiA,1384,15,3,1,10.83815029,0.7225433529999999,0.6315789470000001,0.0,12.166666666666664,13,1,2020,"Chị Thy Bán Ốc Đang Ế Chỏng Chơ, Bất Ngờ Gặp AD Thì Bán Đắt Kỳ Lạ",17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
g2ecyW_gVzQ,1784,9,3,1,5.044843049,1.121076233,0.461538462,0.0,14.716666666666669,17,1,2020,"Ông Chú Sửa Giày Kỳ Lạ Ở Sài Gòn, Hẹn Cả Chục Lần Chưa Lấy Được Giày",17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
s1sjNp4r7OM,166,2,1,1,12.04819277,6.024096386,0.25,0.0,21.86666666666667,18,1,2020,Phố nhà giàu Phú Mỹ Hưng đón Tết Canh Tý 2020 toàn... lúa và bắp,15,,,UClUMlQD_8cCbof7HxZaXaoQ,Low,Travel and events,Low engagement,2020-01-01
6vcqgaA3IRA,685,11,2,1,16.05839416,2.919708029,0.642857143,0.0,20.1,19,1,2020,"Xe Hủ Tiếu Cô Diệp, Nấu Như Nhà Ăn, 20 Năm Chỉ Bán 7 Ngày 7 Món",17,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2020-01-01
